COD. COLEGIO, REGIONAL, PROVINCIA, DISTRITO, CORREGIMIENTO, NOMBRE COLEGIO,ÁREA,PROGRAMAS, TIPO,total_passed,total_failed,total_deserted,pass_percent
1728,CHIRIQUÍ,CHIRIQUÍ,DAVID,BIJAGUAL,LOS CERRILLOS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,4,0.733333333
1730,CHIRIQUÍ,CHIRIQUÍ,DAVID,BIJAGUAL,MARIANO CANDANEDO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,20,0,0,1
1732,CHIRIQUÍ,CHIRIQUÍ,DAVID,COCHEA,MACANO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,0,1,0.928571429
1735,CHIRIQUÍ,CHIRIQUÍ,DAVID,COCHEA,COCHEA ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,55,3,0,0.948275862
1736,CHIRIQUÍ,CHIRIQUÍ,DAVID,COCHEA,MARCELINO SAMUDIO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,41,0,1,0.976190476
1737,CHIRIQUÍ,CHIRIQUÍ,DAVID,COCHEA,GUAYABAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,68,1,0,0.985507246
1738,CHIRIQUÍ,CHIRIQUÍ,DAVID,COCHEA,EL HIGO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,42,1,0,0.976744186
1739,CHIRIQUÍ,CHIRIQUÍ,DAVID,CHIRIQUÍ,VELADERO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,67,1,2,0.957142857
1741,CHIRIQUÍ,CHIRIQUÍ,DAVID,CHIRIQUÍ,CHIRIQUÍ,RURAL,PRIMARIA UNIGRADO,OFICIAL,266,3,14,0.939929329
1742,CHIRIQUÍ,CHIRIQUÍ,DAVID,CHIRIQUÍ,LA PITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,42,1,6,0.857142857
1743,CHIRIQUÍ,CHIRIQUÍ,DAVID,CHIRIQUÍ,CHORCHA ABAJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,65,0,0,1
1744,CHIRIQUÍ,CHIRIQUÍ,DAVID,GUACÁ,GUACA ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,52,2,17,0.732394366
1745,CHIRIQUÍ,CHIRIQUÍ,DAVID,GUACÁ,NANCE BONITO,RURAL,PRIMARIA UNIGRADO,OFICIAL,11,0,0,1
1746,CHIRIQUÍ,CHIRIQUÍ,DAVID,GUACÁ,GUACA ABAJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,9,0,4,0.692307692
1747,CHIRIQUÍ,CHIRIQUÍ,DAVID,GUACÁ,ALTO MAJAGUA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
1748,CHIRIQUÍ,CHIRIQUÍ,DAVID,GUACÁ,PALMIRA DEL BANCO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,32,0,2,0.941176471
1749,CHIRIQUÍ,CHIRIQUÍ,DAVID,GUACÁ,EL RODEO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,8,0,0,1
1751,CHIRIQUÍ,CHIRIQUÍ,DAVID,LAS LOMAS,ESCUELA BILINGÜE SAN JOSÉ,URBANA,PRIMARIA UNIGRADO,OFICIAL,536,15,2,0.96925859
1755,CHIRIQUÍ,CHIRIQUÍ,DAVID,LAS LOMAS,ESCUELA BILINGÜE VICTORIANO LORENZO,URBANA,PRIMARIA UNIGRADO,OFICIAL,637,8,14,0.966616085
1760,CHIRIQUÍ,CHIRIQUÍ,DAVID,LAS LOMAS,LLANO GRANDE ARRIBA,URBANA,PRIMARIA UNIGRADO,OFICIAL,137,0,16,0.895424837
1762,CHIRIQUÍ,CHIRIQUÍ,DAVID,LAS LOMAS,EL QUITEÑO,RURAL,PRIMARIA UNIGRADO,OFICIAL,152,5,14,0.888888889
1763,CHIRIQUÍ,CHIRIQUÍ,DAVID,LAS LOMAS,LLANO GRANDE ABAJO,RURAL,PRIMARIA UNIGRADO,OFICIAL,304,11,7,0.944099379
1764,CHIRIQUÍ,CHIRIQUÍ,DAVID,LAS LOMAS,MATA DEL NANCE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,200,3,2,0.975609756
1765,CHIRIQUÍ,CHIRIQUÍ,DAVID,LAS LOMAS,EL VALLE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,61,0,2,0.968253968
1766,CHIRIQUÍ,CHIRIQUÍ,DAVID,PEDREGAL,ESCUELA BILINGÜE LA PRIMAVERA,URBANA,PRIMARIA UNIGRADO,OFICIAL,957,23,23,0.954137587
1772,CHIRIQUÍ,CHIRIQUÍ,DAVID,PEDREGAL,ESCUELA BILINGÜE PEDREGAL,URBANA,PRIMARIA UNIGRADO,OFICIAL,497,15,11,0.950286807
1773,CHIRIQUÍ,CHIRIQUÍ,DAVID,SAN CARLOS,SAN CARLITOS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,42,0,0,1
1775,CHIRIQUÍ,CHIRIQUÍ,DAVID,SAN CARLOS,AURA ROSA AGUILAR,RURAL,PRIMARIA UNIGRADO,OFICIAL,94,0,4,0.959183673
1777,CHIRIQUÍ,CHIRIQUÍ,DAVID,SAN CARLOS,SABANA BONITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,46,0,1,0.978723404
1778,CHIRIQUÍ,CHIRIQUÍ,DAVID,SAN PABLO NUEVO,AMADA GONZÁLEZ DE MORALES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,37,0,0,1
1780,CHIRIQUÍ,CHIRIQUÍ,DAVID,SAN PABLO NUEVO,MARGARITA BERMAN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,77,9,3,0.865168539
1781,CHIRIQUÍ,CHIRIQUÍ,DAVID,SAN PABLO NUEVO,COROZAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,24,0,1,0.96
1782,CHIRIQUÍ,CHIRIQUÍ,DAVID,SAN PABLO VIEJO,C.E.B.G. VIDAL B. DE BARROSO,RURAL,PRIMARIA TELEBASICA,OFICIAL,139,2,0,0.985815603
1784,CHIRIQUÍ,CHIRIQUÍ,DAVID,SAN PABLO VIEJO,SAN JUAN DE DAVID,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,2,0,0.888888889
1785,CHIRIQUÍ,CHIRIQUÍ,DAVID,SAN PABLO VIEJO,MONTILLA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,0,2,0.913043478
1787,CHIRIQUÍ,CHIRIQUÍ,DAVID,SAN PABLO VIEJO,SAN PABLO VIEJO ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,109,3,1,0.96460177
1788,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,DOLEGA,LEOPOLDINA FIELD,URBANA,PRIMARIA UNIGRADO,OFICIAL,708,22,14,0.951612903
1789,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,LOS ALGARROBOS,LOS ALGARROBOS,URBANA,PRIMARIA MULTIGRADO,OFICIAL,544,10,0,0.981949458
1790,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,LOS ALGARROBOS,LOS BEJUCOS,RURAL,PRIMARIA UNIGRADO,OFICIAL,11,0,0,1
1798,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,LOS ALGARROBOS,SANTA ROSA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,37,3,6,0.804347826
1799,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,LOS ALGARROBOS,LOS ALGARROBOS ARRIBA,URBANA,PRIMARIA MULTIGRADO,OFICIAL,142,1,6,0.953020134
1800,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,DOLEGA,EL FLOR,RURAL,PRIMARIA MULTIGRADO,OFICIAL,74,2,1,0.961038961
1801,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,LOS ALGARROBOS,LAS CAÑAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,31,0,0,1
1802,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,DOS RÍOS,JOSÉ LUCINIO LARA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,52,0,1,0.981132075
1804,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,LOS ANASTACIOS,RINCÓN LARGO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,44,0,4,0.916666667
1807,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,LOS ANASTACIOS,CAIMITO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,58,2,2,0.935483871
1808,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,LOS ANASTACIOS,LOS ANASTACIOS,RURAL,PRIMARIA UNIGRADO,OFICIAL,122,0,5,0.960629921
1809,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,POTRERILLOS,CABECERA DE COCHEA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,31,0,0,1
1810,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,POTRERILLOS,BRAZO DE COCHEA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,3,0,0,1
1812,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,POTRERILLOS,ARTURO MIRO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,2,0.846153846
1813,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,POTRERILLOS,C.E.B.G. FÉLIX ANTONIO LARA,RURAL,PRIMARIA TELEBASICA,OFICIAL,159,6,8,0.919075145
1814,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,POTRERILLOS ABAJO,C.E.B.G. ELIFENIA STAFF,RURAL,PRIMARIA TELEBASICA,OFICIAL,145,11,5,0.900621118
1815,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,POTRERILLOS ABAJO,LA ACEQUIA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,22,1,0,0.956521739
1817,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,ROVIRA,ROVIRA ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,61,2,5,0.897058824
1818,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,ROVIRA,MAYOR MARTIN GONZÁLEZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,12,0,0,1
1819,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,ROVIRA,BANCO DE PALMIRA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
1820,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,ROVIRA,EL BANCO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,33,4,2,0.846153846
1822,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,ROVIRA,LOMA ALTA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,14,0,0,1
1823,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,ROVIRA,PALMA REAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,65,2,0,0.970149254
1824,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,TINAJAS,BALITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,19,3,2,0.791666667
1825,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,TINAJAS,LOS PALOMOS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,18,1,1,0.9
1826,CHIRIQUÍ,CHIRIQUÍ,DOLEGA,TINAJAS,LAS TINAJAS,RURAL,PRIMARIA UNIGRADO,OFICIAL,103,6,6,0.895652174
1828,CHIRIQUÍ,CHIRIQUÍ,GUALACA,GUALACA,INGENIERO SEBASTIÁN SÁNCHEZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
1831,CHIRIQUÍ,CHIRIQUÍ,GUALACA,GUALACA,ESCUELA BILINGÜE GUALACA,URBANA,PRIMARIA UNIGRADO,OFICIAL,404,4,2,0.985365854
1833,CHIRIQUÍ,CHIRIQUÍ,GUALACA,GUALACA,BELLA VISTA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,36,0,3,0.923076923
1835,CHIRIQUÍ,CHIRIQUÍ,GUALACA,GUALACA,HIGUERÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,45,0,0,1
1836,CHIRIQUÍ,CHIRIQUÍ,GUALACA,GUALACA,LA ESPERANZA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
1837,CHIRIQUÍ,CHIRIQUÍ,GUALACA,HORNITO,C.E.B.G. VALLE DE LA MINA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,66,5,1,0.916666667
1838,CHIRIQUÍ,CHIRIQUÍ,GUALACA,GUALACA,LOS PLANES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,0,1
1839,CHIRIQUÍ,CHIRIQUÍ,GUALACA,HORNITO,ENTRE RÍOS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,31,0,0,1
1840,CHIRIQUÍ,CHIRIQUÍ,GUALACA,HORNITO,CHIRIQUICITO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,22,0,0,1
1841,CHIRIQUÍ,CHIRIQUÍ,GUALACA,PAJA DE SOMBRERO,CALABAZAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
1842,CHIRIQUÍ,CHIRIQUÍ,GUALACA,HORNITO,FORTUNA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
1843,CHIRIQUÍ,CHIRIQUÍ,GUALACA,HORNITO,SOLEDAD,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,0,1
1844,CHIRIQUÍ,CHIRIQUÍ,GUALACA,LOS ÁNGELES,EUTIMIA B. DE NIETO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,73,2,3,0.935897436
1845,CHIRIQUÍ,CHIRIQUÍ,GUALACA,LOS ÁNGELES,LOS BONGOS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,1,0,0.833333333
1847,CHIRIQUÍ,CHIRIQUÍ,GUALACA,PAJA DE SOMBRERO,PAJA DE SOMBRERO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,28,1,0,0.965517241
1848,CHIRIQUÍ,CHIRIQUÍ,GUALACA,RINCÓN,RINCÓN DE GUALACA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,65,0,0,1
1850,CHIRIQUÍ,CHIRIQUÍ,GUALACA,RINCÓN,DAVID TRUJILLO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,0,0,1
1851,CHIRIQUÍ,CHIRIQUÍ,GUALACA,RINCÓN,GALERITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,7,0,1,0.875
1852,CHIRIQUÍ,CHIRIQUÍ,GUALACA,RINCÓN,QUEBRADA LAJAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,28,7,10,0.622222222
1854,CHIRIQUÍ,CHIRIQUÍ,REMEDIOS,REMEDIOS,ANTONIO ANGUIZOLA,RURAL,PRIMARIA UNIGRADO,OFICIAL,322,6,11,0.949852507
1859,CHIRIQUÍ,CHIRIQUÍ,REMEDIOS,SANTA LUCIA,EL MARÍA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,33,0,0,1
1868,CHIRIQUÍ,CHIRIQUÍ,REMEDIOS,EL NANCITO,RICARDO MURGAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,29,1,1,0.935483871
1880,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,RÍO SERENO,ESCUELA PRIMARIA BILINGÜE DE RÍO SERENO,RURAL,PRIMARIA UNIGRADO,OFICIAL,440,22,26,0.901639344
1881,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,RÍO SERENO,UNIÓN INTERNACIONAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,43,3,1,0.914893617
1885,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,PLAZA CAISÁN,CAISÁN ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,35,3,4,0.833333333
1886,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,RÍO SERENO,MIRAFLORES,RURAL,PRIMARIA UNIGRADO,OFICIAL,78,8,15,0.772277228
1887,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,RÍO SERENO,EL CERRÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,54,7,2,0.857142857
1889,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,RÍO SERENO,ALTAMIRA,RURAL,PRIMARIA UNIGRADO,OFICIAL,58,1,0,0.983050847
1890,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,RÍO SERENO,PIEDRA DE CANDELA,RURAL,PRIMARIA UNIGRADO,OFICIAL,119,21,0,0.85
1891,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,BRETON,OJO DE AGUA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,18,0,0,1
1892,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,BRETON,SALSIPUEDES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,29,0,0,1
1893,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,BRETON,BRETON,RURAL,PRIMARIA MULTIGRADO,OFICIAL,19,2,0,0.904761905
1894,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,CAÑAS GORDAS,COPAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,36,3,0,0.923076923
1895,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,CAÑAS GORDAS,C.E.B.G. QUEBRADA DE VUELTAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,49,0,0,1
1896,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,CAÑAS GORDAS,LOS PLANES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,0,2,0.888888889
1897,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,CAÑAS GORDAS,NUEVA DELLY,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,0,1,0.954545455
1900,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,CAÑAS GORDAS,C.E.B.G. ALTO QUIEL,RURAL,PRIMARIA TELEBASICA,OFICIAL,116,3,2,0.958677686
1901,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,CAÑAS GORDAS,C.E.B.G. BAJOS DE CHIRIQUÍ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,41,4,0,0.911111111
1902,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,CAÑAS GORDAS,CAÑAS GORDAS,RURAL,PRIMARIA UNIGRADO,OFICIAL,14,1,1,0.875
1903,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,MONTE LIRIO,SANTA CLARA ABAJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,34,2,0,0.944444444
1904,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,SANTA CLARA,PALMARITO,RURAL,PRIMARIA UNIGRADO,OFICIAL,55,2,0,0.964912281
1905,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,MONTE LIRIO,C.E.B.G. MONTE LIRIO,RURAL,PRIMARIA UNIGRADO,OFICIAL,200,25,3,0.877192982
1911,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,SANTA CLARA,SANTA CLARA,RURAL,PRIMARIA TELEBASICA,OFICIAL,187,21,5,0.877934272
1912,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,MONTE LIRIO,SAN ANTONIO,RURAL,PRIMARIA UNIGRADO,OFICIAL,69,10,6,0.811764706
1913,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,PLAZA CAISÁN,ALTO LA MINA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,31,1,0,0.96875
1915,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,PLAZA CAISÁN,C.E.B.G. CAISÁN FUERTES CAMINOS,RURAL,PRIMARIA UNIGRADO,OFICIAL,243,29,10,0.861702128
1917,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,PLAZA CAISÁN,CAISÁN PRIMAVERA,RURAL,PRIMARIA UNIGRADO,OFICIAL,75,2,2,0.949367089
1919,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,DOMINICAL,DOMINICAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,55,3,5,0.873015873
1920,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,DOMINICAL,CERRO PAJA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,8,0,0,1
1921,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,DOMINICAL,CAÑA BLANCA ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,4,0,0.764705882
1922,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,DOMINICAL,ALTO BONITO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
1923,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,SANTA CRUZ,BAITÚN ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,31,1,0,0.96875
1926,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,SANTA CRUZ,BONITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,31,1,2,0.911764706
1927,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,SANTA CRUZ,BAITÚN ABAJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,37,1,0,0.973684211
1929,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,SANTA CRUZ,SALITRAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,46,0,3,0.93877551
1930,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,SANTA CRUZ,SANTA CRUZ,RURAL,PRIMARIA TELEBASICA,OFICIAL,36,2,0,0.947368421
1931,CHIRIQUÍ,CHIRIQUÍ,RENACIMIENTO,RÍO SERENO,BAJO CERRÓN,RURAL,PRIMARIA UNIGRADO,OFICIAL,8,0,3,0.727272727
1933,CHIRIQUÍ,CHIRIQUÍ,SAN FÉLIX,SANTA CRUZ,SANTA CRUZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,36,2,0,0.947368421
1934,CHIRIQUÍ,CHIRIQUÍ,SAN FÉLIX,LAS LAJAS,LAS LAJAS,RURAL,PRIMARIA UNIGRADO,OFICIAL,112,0,12,0.903225806
1940,CHIRIQUÍ,CHIRIQUÍ,SAN FÉLIX,LAJAS ADENTRO,LAJAS ADENTRO,RURAL,PRIMARIA UNIGRADO,OFICIAL,98,2,8,0.907407407
1941,CHIRIQUÍ,CHIRIQUÍ,SAN FÉLIX,LAS LAJAS,EL PARAÍSO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,1,0,0.954545455
1957,CHIRIQUÍ,CHIRIQUÍ,SAN FÉLIX,JUAY,JUAY,RURAL,PRIMARIA MULTIGRADO,OFICIAL,29,0,1,0.966666667
1964,CHIRIQUÍ,CHIRIQUÍ,SAN FÉLIX,SAN FÉLIX,ESCUELA BILINGÜE SAN FÉLIX,RURAL,PRIMARIA UNIGRADO,OFICIAL,377,6,10,0.959287532
1993,CHIRIQUÍ,CHIRIQUÍ,SAN LORENZO,HORCONCITOS,SARA VICTORIA CAMPBELL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,79,7,6,0.858695652
1999,CHIRIQUÍ,CHIRIQUÍ,SAN LORENZO,BOCA CHICA,BOCA CHICA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,30,0,2,0.9375
2007,CHIRIQUÍ,CHIRIQUÍ,SAN LORENZO,BOCA DEL MONTE,LAS VUELTAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,45,2,2,0.918367347
2010,CHIRIQUÍ,CHIRIQUÍ,SAN LORENZO,BOCA DEL MONTE,BOCA DEL MONTE,RURAL,PRIMARIA UNIGRADO,OFICIAL,95,8,0,0.922330097
2011,CHIRIQUÍ,CHIRIQUÍ,SAN LORENZO,BOCA DEL MONTE,SÁBALO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,0,2,0.888888889
2012,CHIRIQUÍ,CHIRIQUÍ,SAN LORENZO,BOCA DEL MONTE,ANASTACIO ALVARADO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,0,0,1
2032,CHIRIQUÍ,CHIRIQUÍ,SAN LORENZO,SAN JUAN,SAN JUAN,RURAL,PRIMARIA UNIGRADO,OFICIAL,86,2,0,0.977272727
2033,CHIRIQUÍ,CHIRIQUÍ,SAN LORENZO,SAN JUAN,HATO SAN JUAN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,53,3,0,0.946428571
2035,CHIRIQUÍ,CHIRIQUÍ,SAN LORENZO,SAN JUAN,CIENAGUITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,88,8,2,0.897959184
2040,CHIRIQUÍ,CHIRIQUÍ,SAN LORENZO,SAN LORENZO,SAN LORENZO,RURAL,PRIMARIA UNIGRADO,OFICIAL,264,11,6,0.939501779
2043,CHIRIQUÍ,CHIRIQUÍ,SAN LORENZO,SAN LORENZO,EL JOBO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,8,0,0,1
2044,CHIRIQUÍ,CHIRIQUÍ,SAN LORENZO,SAN LORENZO,LLANO GRANDE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,37,2,0,0.948717949
2055,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,VELADERO,ALTO DE LA ARENA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
2056,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,VELADERO,VELADERO,RURAL,PRIMARIA UNIGRADO,OFICIAL,46,2,0,0.958333333
2057,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,TOLÉ,EL COMÚN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,18,1,0,0.947368421
2058,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,BELLA VISTA,ULE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,8,0,0,1
2059,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,TOLÉ,ESCUELA BILINGÜE SANTIAGO BOLAÑOS,RURAL,PRIMARIA UNIGRADO,OFICIAL,327,9,10,0.945086705
2061,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,BELLA VISTA,C.E.B.G. BELLA VISTA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,0,0,1
2075,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,CERRO VIEJO,CERRO VIEJO,RURAL,PRIMARIA UNIGRADO,OFICIAL,175,12,2,0.925925926
2076,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,BELLA VISTA,LA COROCITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,18,0,0,1
2077,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,VELADERO,LLANO LIMÓN,RURAL,PRIMARIA UNIGRADO,OFICIAL,122,7,6,0.903703704
2078,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,BELLA VISTA,TABASARA ABAJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,0,1
2083,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,POTRERO DE CAÑA,BUENOS AIRES,RURAL,PRIMARIA UNIGRADO,OFICIAL,74,3,5,0.902439024
2085,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,EL CRISTO,LLANO CULEBRA,RURAL,PRIMARIA UNIGRADO,OFICIAL,198,9,2,0.947368421
2092,CHIRIQUÍ,CHIRIQUÍ,TOLÉ,CERRO VIEJO,CERRO IGLESIA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,1,0.857142857
