year,CODIGO,NOMBRE,REGION,enrolled,passed
2014,,YURUSTI,HEREDIA,176,176
2014,4136,LICEO DE LIVERPOOL,LIMON,89,47
2014,4137,LICEO LA ALEGRÍA,LIMON,537,510
2014,4032,LICEO NUESTRA SEÑORA DE LOS ANGELES,OCCIDENTE,790,658
2014,4106,LICEO SAN FRANCISCO DE COYOTE,NICOYA,249,249
2014,,CENTRO EDUCATIVO CATÓLICO SAN AMBRO,NICOYA,241,241
2014,3978,COLEGIO RINCON GRANDE,SAN JOSE OESTE,1152,765
2014,,ROYAL,SAN JOSE OESTE,46,45
2014,4044,LICEO SANTA RITA,SAN CARLOS,423,304
2014,4011,LICEO DE SANTA GERTRUDIS,ALAJUELA,812,651
2014,,COLEGIO BENJAMÍN FRANKLIN,HEREDIA,166,162
2014,,SAN MARCOS,ALAJUELA,83,73
2014,4098,COLEGIO CAÑAS DULCES,LIBERIA,171,141
2014,,INSTITUTO PEDAGOGICO EUPI,NICOYA,119,108
2014,4126,COLEGIO REPUBLICA DE ITALIA,COTO,220,195
2014,,BILINGÜE INMACULADA JACO,AGUIRRE,67,66
2014,4038,EXPERIMENTAL BILINGÜE DE NARANJO,OCCIDENTE,570,549
2014,4130,LICEO RODRIGO SOLANO QUIRÓS,LIMON,440,413
2014,,SAN FRANCISCO DE ASIS,SAN CARLOS,125,124
2014,,SAN ANTONIO DE PADUA,SAN JOSE CENTRAL,85,85
2014,,SAN DIEGO,ALAJUELA,98,87
2014,3999,LICEO SINAÍ,PEREZ ZELEDON,857,654
2014,,ACADEMIA DE LA TECNOLOGIA MODERNA,ALAJUELA,42,41
2014,4031,LICEO DE TAMBOR,ALAJUELA,355,311
2014,,COLEGIO SANTA JOSEFINA,ALAJUELA,129,129
2014,,COLEGIO SAN RAFAEL-ATENAS,ALAJUELA,119,113
2014,,CATOLICO EULOGIO LOPEZ OBANDO,CAÑAS,151,151
2014,,"""EL COPEY"" NUEVA GENERACION",HEREDIA,243,236
2014,,SAINT VINCENT,SAN JOSE NORTE,62,62
2014,4094,LICEO DEL ESTE,HEREDIA,329,250
2014,4075,COLEGIO AMBIENTALISTA DE PEJIBAYE,TURRIALBA,281,183
2014,4073,EXPERIMENTAL BILINGÜE DE TURRIALBA,TURRIALBA,254,250
2014,4074,LICEO TRES EQUIS,TURRIALBA,338,265
2014,,FATHER´S HOME,SAN JOSE NORTE,87,82
2014,,GRAYMAR SCHOOL,SAN JOSE CENTRAL,270,270
2014,5536,COLEGIO BARRA DE COLORADO,GUAPILES,61,46
2014,5176,LICEO RURAL BARRA DE TORTUGUERO,GUAPILES,117,86
2014,5316,LICEO CAPITÁN RAMÓN RIVAS,LIMON,297,274
2014,5171,LICEO RURAL GAVILÁN,SULA,138,82
2014,5142,LICEO RURAL SAN JORGE,SAN CARLOS,86,55
2014,5144,TELESECUNDARIA PONGOLA,SARAPIQUI,42,22
2014,5146,LICEO RURAL EL CONCHO,SAN CARLOS,53,50
2014,5156,LICEO RURAL GRANO DE ORO,TURRIALBA,114,83
2014,5133,LICEO RURAL LOS ÁNGELES DE PÁRAMO,PEREZ ZELEDON,108,90
2014,,COMPLEMENTARIA CAHUITA,LIMON,34,34
2014,5300,LICEO LAS ESPERANZAS,PEREZ ZELEDON,163,158
2014,5073,LICEO LA UVITA,PEREZ ZELEDON,248,181
2014,5299,LICEO CANAÁN,PEREZ ZELEDON,172,155
2014,5134,LICEO RURAL SANTA EDUVIGES,GRANDE DE TERRABA,140,124
2014,5136,COLEGIO DE UJARRÁS,GRANDE DE TERRABA,162,109
2014,5163,LICEO RURAL JOSE LUIS JIMENEZ ALCAL,SANTA CRUZ,74,63
2014,5162,TELESECUNDARIA OSTIONAL,SANTA CRUZ,49,49
2014,5145,LICEO RURAL SAN JOAQUIN DE CUTRIS,SAN CARLOS,92,55
2014,5167,TELESECUNDARIA BAHIA DRAKE,GRANDE DE TERRABA,80,70
2014,5159,LICEO SAMARA,NICOYA,168,116
2014,5152,LICEO RURAL VERACRUZ,ZONA NORTE-NORTE,95,71
2014,5303,LICEO CAPITAN MANUEL QUIROS,SAN CARLOS,161,127
2014,4913,LICEO DOS RIOS,ZONA NORTE-NORTE,107,77
2014,5166,LICEO FINCA ALAJUELA,GRANDE DE TERRABA,190,152
2014,,MADRE DEL DIVINO PASTOR,COTO,120,117
2014,4139,LICEO DE POCORA,GUAPILES,455,339
2014,4140,LICEO AMBIENTALISTA LLANO BONITO,GUAPILES,349,317
2014,,SAINT JOHN BAPTIST,SAN JOSE NORTE,71,70
2014,,COLEGIO SAN ENRIQUE DE OSSO,SAN JOSE NORTE,95,89
2014,5170,LICEO RURAL BARRA PARISMINA,LIMON,46,40
2014,5173,LICEO RURAL CAHUITA,LIMON,126,126
2014,5683,UNIDAD PEDAGÓGICA RÍO CUBA,LIMON,225,212
2014,,GREEN FOREST SCHOOL,SAN CARLOS,45,45
2014,5532,LICEO BOCA DE ARENAL,SAN CARLOS,420,370
2014,5151,LICEO BUENOS AIRES DE POCOSOL,SAN CARLOS,118,103
2014,5318,LICEO CORONEL MANUEL ARGÜELLO,PURISCAL,64,51
2014,4039,COLEGIO DR. RICARDO MORENO CAÑAS,OCCIDENTE,482,339
2014,,CEBITT INTERNACIONAL,CARTAGO,147,134
2014,4049,LICEO MANUEL EMILIO RODRIGUEZ,CARTAGO,527,376
2014,,ITSKATZU EDUCACION INTEGRAL,SAN JOSE OESTE,37,37
2014,5132,LICEO RURAL MAÍZ DE LOS UVA,GRANDE DE TERRABA,89,79
2014,5531,LICEO CONCEPCIÓN,GRANDE DE TERRABA,164,132
2014,5125,LICEO RURAL CHÁNGUENA,GRANDE DE TERRABA,133,131
2014,5530,LICEO SAN FRANCISCO,PEREZ ZELEDON,281,228
2014,5301,LICEO PLATANILLO DE BARÚ,PEREZ ZELEDON,232,170
2014,5161,LICEO RURAL LA ESPERANZA,SANTA CRUZ,60,47
2014,4109,LICEO BELÉN,SANTA CRUZ,551,419
2014,5155,LICEO RURAL PACAYITAS,TURRIALBA,89,80
2014,5165,LICEO RURAL ISLA VENADO,PENINSULAR,80,59
2014,4915,LICEO RURAL CABECERAS,CAÑAS,96,81
2014,5139,LICEO  POASITO,ALAJUELA,185,145
2014,5178,LICEO LAS DELICIAS,ZONA NORTE-NORTE,199,144
2014,5707,COLEGIO ACADEMICO DE COSTA DE PAJAR,PUNTARENAS,172,78
2014,5121,LICEO RURAL LAS CEIBAS,DESAMPARADOS,110,109
2014,,HUMANISTICO COSTARRICENSE-SEDE CAMP,HEREDIA,102,101
2014,4190,C.T.P. DE FLORES,HEREDIA,368,366
2014,,SAINT GABRIEL,SAN JOSE NORTE,152,146
2014,,COLEGIO BILINGÜE NUEVA ESPERANZA,HEREDIA,483,472
2014,,HORIZONTE 2000,SAN JOSE OESTE,57,50
2014,,CRISTIANO REFORMADO,SAN JOSE NORTE,88,85
2014,,COLEGIO DEL MUNDO UNIDO COSTA RICA,SAN JOSE OESTE,161,138
2014,,SAINT MARY SCHOOL,SAN JOSE OESTE,217,213
2014,,NUEVO MUNDO,SAN JOSE CENTRAL,50,43
2014,,SANCTI SPIRITUS,PUNTARENAS,152,151
2014,,INSTITUTO PEDAGOGICO CAMINANTES,ALAJUELA,34,34
2014,,THE SUMMIT SCHOOL,SAN JOSE NORTE,44,40
2014,3980,LICEO HERNAN ZAMORA ELIZONDO,SAN JOSE NORTE,862,403
2014,5197,UNIDAD PEDAGÓGICA CASA HOGAR,GUAPILES,97,84
2014,5288,LICEO RURAL MANZANILLO,PUNTARENAS,82,59
2014,4097,COLEGIO JOSÉ MARÍA GUTIÉRREZ,LIBERIA,288,225
2014,5154,LICEO RURAL SAN JOAQUIN,TURRIALBA,109,89
2014,4115,LICEO EMILIANO ODIO MADRIGAL,PUNTARENAS,769,569
2014,5137,LICEO LA GUACIMA,ALAJUELA,576,496
2014,5080,COLEGIO JORGE VOLIO JIMENEZ,COTO,206,181
2014,5289,LICEO RURAL DE CEDRAL,PUNTARENAS,101,95
2014,5177,LICEO RURAL EL PORVENIR,ZONA NORTE-NORTE,63,24
2014,,ECOTURISTICO DEL  PACIFICO,AGUIRRE,68,65
2014,5075,LICEO FRANCISCO AMIGUETTE HERRERA,SAN CARLOS,287,184
2014,5076,LICEO GASTON PERALTA CARRANZA,SAN CARLOS,355,271
2014,5150,LICEO RURAL SAN MARCOS,SAN CARLOS,97,70
2014,5148,LICEO RURAL SAN RAFAEL,SAN CARLOS,49,15
2014,5149,LICEO RURAL MEDIO QUESO,SAN CARLOS,93,58
2014,4048,LICEO ENRIQUE GUIER SAENZ,CARTAGO,516,440
2014,3995,LICEO JOAQUIN GUTIERREZ MANGEL,DESAMPARADOS,774,534
2014,5347,LICEO RURAL BUENA VISTA,PEREZ ZELEDON,173,159
2014,5297,COLEGIO LA PALMA,COTO,296,239
2014,5350,LICEO SABANILLAS,COTO,263,239
2014,5317,LICEO CANALETE,ZONA NORTE-NORTE,373,308
2014,4068,LICEO LLANO BONITO,LOS SANTOS,144,126
2014,,SAN EDUARDO SISTEMA EDUCATIVO BILIN,CARTAGO,56,53
2014,4006,LICEO YOLANDA OREAMUNO UNGER,GRANDE DE TERRABA,231,194
2014,5294,LICEO RURAL USEKLA,SULA,67,64
2014,5129,LICEO RURAL EL JARDÍN,PEREZ ZELEDON,89,71
2014,5128,LICEO RURAL RÍO NUEVO,PEREZ ZELEDON,98,56
2014,4916,NOCTURNO CARLOS MELÉNDEZ CHAVERRI,HEREDIA,426,421
2014,5168,LICEO RURAL BOCA DE SIERPE,GRANDE DE TERRABA,144,144
2014,5131,LICEO CONCEPCIÓN DANIEL FLORES,PEREZ ZELEDON,231,199
2014,5302,LICEO LOS ANGELES,SAN CARLOS,241,160
2014,5293,LICEO RURAL BOCA TAPADA,SAN CARLOS,49,49
2014,5304,LICEO NICOLAS AGUILAR MURILLO,SAN CARLOS,277,237
2014,,SAINT NICHOLAS OF FLÜE SCHOOL,HEREDIA,87,85
2014,,KAMUK SCHOOL,SAN JOSE NORTE,195,187
2014,5290,LICEO DE CASCAJAL,SAN JOSE NORTE,247,170
2014,,COLEGIO ECOLOGICO BILINGÜE SAN MART,SAN JOSE OESTE,98,92
2014,,SANTA ANA HIGH SCHOOL,SAN JOSE OESTE,78,78
2014,,CENTRO EDUCATIVO UNIVER. P/ NIÑOS Y,HEREDIA,63,63
2014,,MI PATRIA,SAN JOSE NORTE,38,36
2014,4207,C.T.P. DE ABANGARES,CAÑAS,633,534
2014,4854,SECCION NOCTURNA ACADEMICA DE PARAI,CARTAGO,402,217
2014,4874,NOCTURNO MAURILIO ALVARADO VARGAS,CAÑAS,226,130
2014,4867,NOCTURNO LA CRUZ,LIBERIA,333,324
2014,4841,NOCTURNO DE BUENOS AIRES,GRANDE DE TERRABA,629,569
2014,4884,NOCTURNO DE OSA,GRANDE DE TERRABA,438,314
2014,4896,NOCTURNO DE  QUEPOS,AGUIRRE,533,443
2014,5732,NOCTURNO GUAYCARA,COTO,512,313
2014,5706,NOCTURNO DE SIQUIRRES,LIMON,603,568
2014,4890,NOCTURNO DE BATAAN,LIMON,691,661
2014,4091,LICEO DE RIO FRIO,SARAPIQUI,856,756
2014,5284,NORTURNO PACIFICO SUR,GRANDE DE TERRABA,286,227
2014,5295,LICEO LA PERLA,LIMON,119,110
2014,5291,LICEO RURAL BIJAGUAL,LOS SANTOS,45,39
2014,5575,LICEO RURAL ABROJO MOCTEZUMA,COTO,45,35
2014,5576,TELESECUNDARIA SANTA ROSA,COTO,20,20
2014,5590,LICEO JUNTAS DE CAOBA,LIBERIA,106,100
2014,5572,COLEGIO BARRIO IRVIN,LIBERIA,95,67
2014,5535,LICEO DE GUARDIA,LIBERIA,379,325
2014,5583,LICEO CUATRO BOCAS,ZONA NORTE-NORTE,105,74
2014,5584,LICEO RURAL LA CONQUISTA,SARAPIQUI,123,112
2014,5568,COLEGIO SEPECUE,SULA,128,83
2014,5567,LICEO VENECIA,LIMON,506,429
2014,5577,LICEO EL SAINO,SAN CARLOS,166,153
2014,5533,EXPERIMENTAL BILINGÜE DE LOS ÁNGELE,SAN CARLOS,314,271
2014,5582,TELESECUNDARIA MASTATAL,PURISCAL,27,27
2014,,VISTA ATENAS HIGH SCHOOL,ALAJUELA,94,72
2014,,SAINT ANTHONY HIGH SCHOOL,SAN JOSE NORTE,273,271
2014,,SAINT JOSSELIN DAY SCHOOL,CARTAGO,121,121
2014,,CIENTIFICO DE COSTA RICA DEL ATLANT,LIMON,23,23
2014,,MOUNT VIEW SCHOOL,SAN JOSE OESTE,169,166
2014,5580,LICEO RURAL SANTIAGO,PEREZ ZELEDON,120,98
2014,5579,COLEGIO SAN ANTONIO,PEREZ ZELEDON,211,164
2014,5581,LICEO RURAL SAN RAFAEL DE CABAGRA,GRANDE DE TERRABA,136,109
2014,5585,LICEO RURAL LA ALDEA,SARAPIQUI,74,61
2014,5356,TELESECUNDARIA LOS ARBOLITOS,SARAPIQUI,29,25
2014,5296,LICEO RURAL SALVADOR DURAN OCAMPO,SARAPIQUI,109,104
2014,5587,LICEO RURAL SAN JULIAN,SARAPIQUI,113,77
2014,5588,TELESECUNDARIA LAS BRISAS,LIBERIA,34,27
2014,,INSTITUTO EDUC. DE FORMACION INTEGR,SAN CARLOS,83,83
2014,,AMIGOS DE MONTEVERDE,PUNTARENAS,47,47
2014,5662,LICEO RURAL DE PUERTO VIEJO,LIMON,163,81
2014,5598,LICEO RURAL COQUITAL,SAN CARLOS,183,183
2014,5578,LICEO RURAL LA GUARIA DE POCOSOL,SAN CARLOS,56,45
2014,5729,COLEGIO PLAYAS DEL COCO,SANTA CRUZ,255,201
2014,5728,LICEO SANTA MARTA,GRANDE DE TERRABA,281,247
2014,5658,LICEO RURAL YERI,GRANDE DE TERRABA,89,76
2014,5682,NOCTURNO LA JULIETA,AGUIRRE,623,582
2014,,SISTEMA EDUCATIVO BENDITO JESUS,DESAMPARADOS,56,56
2014,5657,LICEO RURAL SAN RAFAEL,COTO,58,40
2014,5679,COLEGIO CANDELARIA,OCCIDENTE,403,229
2014,,COSTA RICA CHRISTIAN SCHOOL,SAN JOSE NORTE,186,181
2014,5656,LICEO RURAL SANTA CRUZ,LOS SANTOS,53,51
2014,5655,LICEO DE SAN ANDRES,LOS SANTOS,135,110
2014,5661,LICEO RURAL LAS MARIAS,SARAPIQUI,71,65
2014,5717,LICEO LAS PALMITAS,GUAPILES,61,37
2014,5718,EXPERIMENTAL BILINGÜE DE RÍO JIMÉNE,GUAPILES,367,324
2014,5596,TELESECUNDARIA LOS JAZMINES B,ZONA NORTE-NORTE,27,25
2014,5670,LICEO COLONIA PUNTARENAS,ZONA NORTE-NORTE,259,211
2014,5671,LICEO COLONIA VILLA NUEVA,ZONA NORTE-NORTE,154,135
2014,5672,LICEO RURAL VALLE VERDE,ZONA NORTE-NORTE,62,62
2014,5669,TELESECUNDARIA DE MEXICO,ZONA NORTE-NORTE,68,32
2014,5674,LICEO RURAL PIEDRAS AZULES,LIBERIA,86,73
2014,5673,LICEO RURAL SAN LUIS,ZONA NORTE-NORTE,89,74
2014,5591,LICEO SAN JORGE,ZONA NORTE-NORTE,94,92
2014,5709,LICEO RURAL DE TARCOLES,AGUIRRE,97,91
2014,5660,TELESECUNDARIA LÍNEA VIEJA,GUAPILES,54,52
2014,5668,TELESECUNDARIA LA URRACA,SAN CARLOS,27,23
2014,5667,LICEO RURAL JUANILAMA,SAN CARLOS,54,47
2014,5666,TELESECUNDARIA COOPE SAN JUAN,SAN CARLOS,21,18
2014,5677,COLEGIO SAN MARTIN,SAN CARLOS,394,297
2014,5735,UNIDAD PEDAGÓGICA LA VALENCIA,DESAMPARADOS,478,376
2014,5664,LICEO RURAL SAN ANTONIO,PURISCAL,84,68
2014,5663,LICEO RURAL LA PALMA,PURISCAL,86,83
2014,,BILINGÜE NACIONES UNIDAS,PURISCAL,30,28
2014,,ESCUELA INTERNACIONAL CRISTIANA,LIBERIA,155,146
2014,5645,LICEO BEBEDERO,CAÑAS,124,97
2014,5680,C.T.P. SANTA ANA,SAN JOSE OESTE,299,278
2014,,MARIAN BAKER SCHOOL,CARTAGO,91,90
2014,5665,TELESECUNDARIA BOCA RIO SAN CARLOS,SAN CARLOS,40,26
2014,5708,LICEO RURAL LA GARITA,LIBERIA,73,62
2014,,CAFORE ANTONIO JOSE OBANDO CHAN,PUNTARENAS,102,102
2014,5659,LICEO RURAL CARTAGENA,GUAPILES,90,66
2014,,CENTRO DE EDUCACION CREATIVA,PUNTARENAS,62,62
2014,,CIENTIFICO DE COSTA RICA DE PUNTARE,PUNTARENAS,38,38
2014,5852,LICEO PICAGRES DE MORA,PURISCAL,89,82
2014,5873,LICEO DE BARBACOAS,PURISCAL,329,271
2014,5586,LICEO EL PARAISO,SARAPIQUI,113,81
2014,,BILINGÜE BOCA DEL MONTE,SAN JOSE CENTRAL,116,104
2014,,SANTA RITA,SAN JOSE CENTRAL,128,128
2014,6156,LICEO BILINGÜE ITALO COSTARRICENSE,COTO,253,206
2014,5870,UNIDAD PEDAGÓGICA SOTERO GONZÁLEZ B,DESAMPARADOS,321,246
2014,5819,UNIDAD PEDAGÓGICA JOSÉ MARÍA ZELEDÓ,DESAMPARADOS,96,65
2014,5814,LICEO VUELTA DE JORCO,DESAMPARADOS,267,238
2014,5834,UNIDAD PEDAGOGICA SAN DIEGO,CARTAGO,330,125
2014,5840,LICEO RURAL LA LUCHITA,CARTAGO,72,37
2014,5841,LICEO SAN CARLOS,LOS SANTOS,173,164
2014,5845,LICEO EL CONSUELO,LIBERIA,70,55
2014,5844,LICEO CUAJINIQUIL,LIBERIA,127,105
2014,5838,LICEO RURAL COOPESILENCIO,AGUIRRE,43,43
2014,5836,LICEO RURAL SANTO DOMINGO,AGUIRRE,34,30
2014,5837,LICEO RURAL CERRITOS,AGUIRRE,41,29
2014,5871,LICEO RURAL LONDRES,AGUIRRE,100,63
2014,5827,SECCION NOCTURNA C.T.P. MONSEÑOR SA,DESAMPARADOS,234,231
2014,5806,NOCTURNO DE PALMARES,PEREZ ZELEDON,740,482
2014,5815,NOCTURNO DE SINAÍ,PEREZ ZELEDON,616,434
2014,5807,NOCTURNO DE CARIARI,GUAPILES,111,111
2014,5853,TELESECUNDARIA EL CASTILLO FORTUNA,SAN CARLOS,24,16
2014,5869,LICEO AEROPUERTO JERUSALEN,PEREZ ZELEDON,285,229
2014,5839,TELESECUNDARIA LA CEIBA,ALAJUELA,40,30
2014,5747,TELESECUNDARIA DULCE NOMBRE,ALAJUELA,17,16
2014,5817,LICEO LA PALMERA,SAN CARLOS,297,268
2014,5854,LICEO RURAL EL VENADO,SAN CARLOS,83,67
2014,,DEPORTIVO SANTO DOMINGO,HEREDIA,116,104
2014,,COLEGIO LA GRAN ESPERANZA INTERNACI,HEREDIA,49,48
2014,5858,LICEO RURAL LA GATA,SARAPIQUI,56,36
2014,5850,LICEO BELEN,NICOYA,262,259
2014,5876,LICEO DE COPAL,NICOYA,66,57
2014,5856,TELESECUNDARIA COLONIA ANATERI,OCCIDENTE,14,14
2014,5886,EXPERIMENTAL BILINGÜE DE SARCHI SUR,OCCIDENTE,288,285
2014,5857,TELESECUNDARIA BAJOS TORO AMARILLO,OCCIDENTE,24,13
2014,5891,LICEO RURAL EL CARMEN PARRITA,AGUIRRE,38,36
2014,5820,LICEO DE TERRABA,GRANDE DE TERRABA,89,78
2014,,NEW WAY HIGH SCHOOL,SAN JOSE OESTE,88,66
2014,5818,C.T.P. DE ESCAZU,SAN JOSE OESTE,206,196
2014,,INSTITUTO PEDAGÓGICO SAGRADA FAMILI,LIMON,13,5
2014,5847,LICEO RURAL LA CELINA,LIMON,36,23
2014,5882,EXPERIMENTAL BILINGÜE DE SIQUIRRES,LIMON,337,326
2014,5848,LICEO INDÍGENA BOCA COHÉN,SULA,69,59
2014,5842,LICEO RURAL ALTO GUAYMI,COTO,46,43
2014,5849,LICEO RURAL ROCA QUEMADA,TURRIALBA,75,66
2014,5851,LICEO RURAL SANTA TERESA COBANO,PENINSULAR,94,83
2014,5816,NOCTURNO OROTINA,ALAJUELA,264,239
2014,5874,LICEO AMBIENTALISTA DE HORQUETAS,SARAPIQUI,328,234
2014,5734,TELESECUNDARIA LAS COLONIAS,SARAPIQUI,30,25
2014,5846,LICEO RURAL GANDOCA,LIMON,26,22
2014,5860,LICEO RURAL LAS NUBES CRISTO REY,SAN CARLOS,67,36
2014,5843,LICEO RURAL ALTOS DE COMTE,COTO,64,53
2014,5859,TELESECUNDARIA SAN GABRIEL DE UPALA,ZONA NORTE-NORTE,27,23
2014,5855,TELESECUNDARIA SAN ANTONIO ZAPOTAL,OCCIDENTE,17,14
2014,5895,LICEO RURAL AGUAS ZARCAS,LIMON,52,48
2014,,ZOREK CENTRO EDUCATIVO,HEREDIA,48,35
2014,,INTERAMERICAN HIGH SCHOOL CATIE,TURRIALBA,92,92
2014,,HUMANISTICO COSTARRICENSE-SEDE CAMP,COTO,45,45
2014,5897,TELESECUNDARIA BELLA VISTA,LIBERIA,32,31
2014,,SARAPIQUI,SARAPIQUI,69,69
2014,,SAN DANIEL COMBONI,CAÑAS,81,69
2014,6032,C.T.P. FERNANDO VOLIO JIMENEZ,CARTAGO,649,517
2014,,SAN JORGE,CAÑAS,135,132
2014,,GENESIS CHRISTIAN SCHOOL,SAN JOSE CENTRAL,136,134
2014,,VALLE DEL SOL,GUAPILES,263,248
2014,5999,LICEO RURAL SAN ISIDRO,LOS SANTOS,103,90
2014,5968,LICEO RURAL CAÑON DE EL GUARCO,LOS SANTOS,76,57
2014,5966,SECCION NOCTURNA C.T.P. MARIO QUIRO,CARTAGO,163,161
2014,5979,LICEO SAN NICOLAS DE TOLENTINO,CARTAGO,595,418
2014,5993,UNIDAD PEDAGOGICA BARRIO NUEVO,CARTAGO,109,84
2014,5975,LICEO RURAL BANDERAS,SAN CARLOS,69,59
2014,5976,TELESECUNDARIA SAN JUAN,OCCIDENTE,44,38
2014,5994,LICEO LA AMISTAD,SAN CARLOS,253,225
2014,5988,LICEO QUEBRADA GANADO,AGUIRRE,218,193
2014,5967,LICEO RURAL NUEVA GUATEMALA,CAÑAS,52,48
2014,6034,C.T.P. TRONADORA,CAÑAS,199,177
2014,6017,LICEO LA LUCHA,GRANDE DE TERRABA,117,109
2014,5970,LICEO RURAL ISLAS DEL CHIRRIPO,SARAPIQUI,93,57
2014,6028,LICEO AGROPORTICA,GUAPILES,64,48
2014,5973,LICEO EL CARMEN,NICOYA,110,47
2014,5992,LICEO LAGUNA,OCCIDENTE,320,306
2014,5995,LICEO DE MAGALLANES,OCCIDENTE,240,205
2014,5996,EXPERIMENTAL BILINGÜE DE SAN RAMON,OCCIDENTE,496,494
2014,5985,LICEO RURAL ZAPATON,PURISCAL,61,56
2014,6030,LICEO VIRGEN MEDALLA MILAGROSA,SAN JOSE NORTE,529,367
2014,5998,LICEO PACTO DEL JOCOTE,ALAJUELA,368,278
2014,6020,LICEO DEPORTIVO DE GRECIA,ALAJUELA,288,205
2014,6033,C.T.P. INVU LAS CAÑAS,ALAJUELA,1010,897
2014,5974,TELESECUNDARIA LA CUREÑA,SARAPIQUI,20,17
2014,6027,LICEO HIGUITO,DESAMPARADOS,270,150
2014,5990,LICEO LAS MERCEDES,PEREZ ZELEDON,601,438
2014,5929,NOCTURNO DE PUERTO VIEJO,SARAPIQUI,599,463
2014,5971,LICEO RURAL UNION DEL TORO,SARAPIQUI,73,55
2014,6000,LICEO CUATRO ESQUINAS,GUAPILES,291,272
2014,6016,C.T.P. ULADISLAO GAMEZ SOLANO,SAN JOSE CENTRAL,687,444
2014,5986,LICEO RURAL KABEBATA,TURRIALBA,97,74
2014,6043,TELESECUNDARIA LANAS,PURISCAL,16,16
2014,6044,TELESECUNDARIA EL LLANO,PURISCAL,49,38
2014,5969,LICEO RURAL SANTA ROSA,CARTAGO,67,57
2014,5972,LICEO RURAL SAN CARLOS PACUARITO,LIMON,74,71
2014,5984,LICEO RURAL LABRADOR,ALAJUELA,153,121
2014,6153,I.E.G.B. EL PORVENIR,LIBERIA,13,13
2014,6133,LICEO PUENTE DE PIEDRA,ALAJUELA,475,375
2014,6021,SECCION NOCTURNA C.T.P. PUNTARENAS,PUNTARENAS,196,196
2014,6105,C.T.P. CARRIZAL,ALAJUELA,727,595
2014,6045,LICEO RURAL YORKIN,SULA,31,31
2014,6103,I.E.G.B. PARAISO,LIMON,295,248
2014,6127,I.E.G.B. ANDRES BELLO LOPEZ,SAN JOSE OESTE,272,183
2014,6137,LICEO OCCIDENTAL,CARTAGO,227,125
2014,6097,LICEO LA TIGRA,SAN CARLOS,246,189
2014,6130,C.T.P. GRANADILLA,SAN JOSE CENTRAL,1462,1022
2014,,BILINGÜE SONNYSA CBC,CARTAGO,146,142
2014,6128,I.E.G.B. AMERICA CENTRAL,SAN JOSE NORTE,277,226
2014,6135,I.E.G.B. LA CRUZ,DESAMPARADOS,91,89
2014,6096,I.E.G.B. JUAN CALDERÓN VALVERDE,DESAMPARADOS,44,42
2014,6108,I.E.G.B. REPÚBLICA DE PANAMÁ,DESAMPARADOS,242,189
2014,6146,I.E.G.B. NUESTRA SEÑORA DE SION,PUNTARENAS,233,224
2014,6149,LICEO BUENOS AIRES,GRANDE DE TERRABA,521,357
2014,6104,C.T.P. JOSE ALBERTAZZI,DESAMPARADOS,1114,665
2014,,C.T.P. CIUDAD DE NIÑOS,CARTAGO,446,383
2014,6050,TELESECUNDARIA JARIS,PURISCAL,36,34
2014,6115,LICEO SAN RAFAEL,GUAPILES,580,338
2014,6134,LICEO BRAULIO ODIO HERRERA,DESAMPARADOS,19,16
2014,6131,LICEO SANTA ELENA,COTO,46,38
2014,6112,COLEGIO FINCA NARANJO,COTO,512,428
2014,6046,LICEO RURAL LA CASONA,COTO,137,131
2014,5981,LICEO RURAL PARAISO,COTO,36,28
2014,6101,NOCTURNO DE POCORA,GUAPILES,177,138
2014,,WASHINGTON SCHOOL,SAN JOSE OESTE,27,27
2014,6106,I.E.G.B. PBRO. YANUARIO QUESADA,SAN JOSE OESTE,369,327
2014,6113,NOCTURNO DE SAN PEDRO,PEREZ ZELEDON,439,279
2014,6148,SECCION NOCTURNA C.T.P. DE LIMON,LIMON,118,118
2014,6157,I.E.G.B. LA VICTORIA,ZONA NORTE-NORTE,70,55
2014,,SAINT JOSEPH`S,SAN JOSE NORTE,156,147
2014,,NUESTRA SEÑORA DE GUADALUPE,HEREDIA,109,109
2014,6129,LICEO RURAL KATSI,SULA,85,65
2014,4194,SECCION NOCTURNA C.T.P. LIBERIA,LIBERIA,119,119
2014,,LICEO LABORATORIO SAN JOSE,SAN CARLOS,65,61
2014,6215,UNIDAD PEDAGOGICA EL TORITO,TURRIALBA,26,26
2014,6216,LICEO FELIX MATA VALLE,CARTAGO,135,98
2014,6217,I.E.G.B. PELAYO MARCET CASAJUANA,PUNTARENAS,18,18
2014,6219,UNIDAD PEDAGÓGICA RÍO CELESTE,ZONA NORTE-NORTE,111,90
2014,6220,LICEO RURAL COLONIA DEL VALLE,NICOYA,57,50
2014,6236,LICEO RURAL PALMERA,SULA,50,34
2014,6224,LICEO RURAL COROMA,SULA,42,40
2014,6244,LICEO SONAFLUCA,SAN CARLOS,188,144
2014,6273,LICEO RURAL CERROS,AGUIRRE,100,70
2014,6222,COLEGIO QUEBRADA GRANDE,LIBERIA,85,57
2014,6269,COLEGIO MATA DE PLATANO,SAN JOSE NORTE,271,193
2014,6267,LICEO RURAL LOS ALMENDROS,SAN CARLOS,27,25
2014,6375,LICEO LOS ANGELES,NICOYA,89,84
2014,,VALLEY FORGE FUTURE,SAN JOSE NORTE,77,76
2014,,LOS DELFINES,AGUIRRE,49,48
